Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
0,0,21/02/2018 08:44:51,112641395,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.026633193,56300000.0,251.0229073,56300000,56300000,113000000,56300000.0,251.0229073,56300000,56300000,0,0.0,0.0,0,0,0,0,0,0,0,0,0.026633193,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0,0,56300000.0,251.0229073,56300000,56300000,Benign
500,17,21/02/2018 08:45:27,89479767,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.52713245,0.067054265,17900000.0,15300000.0,42000000,4000357,89500000,17900000.0,15300000.0,42000000,4000357,0,0.0,0.0,0,0,0,0,0,0,48,0,0.067054265,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000357.0,0.0,4000357,4000357,21400000.0,15300000.0,42000000,7200452,Benign
500,17,21/02/2018 08:45:27,89479769,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.5271317,0.067054263,17900000.0,15300000.0,42000000,4000358,89500000,17900000.0,15300000.0,42000000,4000358,0,0.0,0.0,0,0,0,0,0,0,48,0,0.067054263,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000358.0,0.0,4000358,4000358,21400000.0,15300000.0,42000000,7200453,Benign
500,17,21/02/2018 08:46:04,89478859,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.52747267,0.067054945,17900000.0,15300000.0,42000000,4000333,89500000,17900000.0,15300000.0,42000000,4000333,0,0.0,0.0,0,0,0,0,0,0,48,0,0.067054945,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000333.0,0.0,4000333,4000333,21400000.0,15300000.0,42000000,7200282,Benign
500,17,21/02/2018 08:46:04,89478858,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.52747305,0.067054946,17900000.0,15300000.0,42000000,4000334,89500000,17900000.0,15300000.0,42000000,4000334,0,0.0,0.0,0,0,0,0,0,0,48,0,0.067054946,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000334.0,0.0,4000334,4000334,21400000.0,15300000.0,42000000,7200281,Benign
500,17,21/02/2018 08:46:53,89479093,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.52738499,0.06705477,17900000.0,15300000.0,42000000,4000124,89500000,17900000.0,15300000.0,42000000,4000124,0,0.0,0.0,0,0,0,0,0,0,48,0,0.06705477,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000124.0,0.0,4000124,4000124,21400000.0,15300000.0,42000000,7200204,Benign
500,17,21/02/2018 08:46:53,89479092,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.52738537,0.067054771,17900000.0,15300000.0,42000000,4000124,89500000,17900000.0,15300000.0,42000000,4000124,0,0.0,0.0,0,0,0,0,0,0,48,0,0.067054771,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000124.0,0.0,4000124,4000124,21400000.0,15300000.0,42000000,7200204,Benign
0,0,21/02/2018 08:47:40,112640224,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.02663347,56300000.0,94.75230868,56300000,56300000,113000000,56300000.0,94.75230868,56300000,56300000,0,0.0,0.0,0,0,0,0,0,0,0,0,0.02663347,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0,0,56300000.0,94.75230868,56300000,56300000,Benign
500,17,21/02/2018 08:48:12,89479013,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.52741497,0.06705483,17900000.0,15300000.0,42000000,4000370,89500000,17900000.0,15300000.0,42000000,4000370,0,0.0,0.0,0,0,0,0,0,0,48,0,0.06705483,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000370.0,0.0,4000370,4000370,21400000.0,15300000.0,42000000,7200221,Benign
500,17,21/02/2018 08:48:12,89479014,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.5274146,0.067054829,17900000.0,15300000.0,42000000,4000371,89500000,17900000.0,15300000.0,42000000,4000371,0,0.0,0.0,0,0,0,0,0,0,48,0,0.067054829,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000371.0,0.0,4000371,4000371,21400000.0,15300000.0,42000000,7200219,Benign
22,6,21/02/2018 08:51:27,3507585,15,12,1123,1969,648,0,74.86666667,173.2722328,976,0,164.0833333,351.0618848,881.5181956,7.697603907,134907.1154,222051.5564,998152,15,3507585,250541.7857,256384.4899,998176,15,3020520,274592.7273,281439.2216,998171,88,0,0,0,0,496,400,4.276446615,3.421157292,0,976,110.4285714,261.1743321,68212.03175,0,0,0,1,0,0,0,0,0,114.5185185,74.86666667,164.0833333,0,0,0,0,0,0,15,1123,12,1969,29200,230,7,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
500,17,21/02/2018 08:48:49,89478924,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.52744832,0.067054897,17900000.0,15300000.0,42000000,4000280,89500000,17900000.0,15300000.0,42000000,4000280,0,0.0,0.0,0,0,0,0,0,0,48,0,0.067054897,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000280.0,0.0,4000280,4000280,21400000.0,15300000.0,42000000,7200218,Benign
500,17,21/02/2018 08:48:49,89478924,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.52744832,0.067054897,17900000.0,15300000.0,42000000,4000278,89500000,17900000.0,15300000.0,42000000,4000278,0,0.0,0.0,0,0,0,0,0,0,48,0,0.067054897,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000278.0,0.0,4000278,4000278,21400000.0,15300000.0,42000000,7200218,Benign
500,17,21/02/2018 08:49:38,89479215,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.52733928,0.067054679,17900000.0,15300000.0,42000000,4000266,89500000,17900000.0,15300000.0,42000000,4000266,0,0.0,0.0,0,0,0,0,0,0,48,0,0.067054679,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000266.0,0.0,4000266,4000266,21400000.0,15300000.0,42000000,7200246,Benign
500,17,21/02/2018 08:49:38,89479214,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.52733966,0.067054679,17900000.0,15300000.0,42000000,4000265,89500000,17900000.0,15300000.0,42000000,4000265,0,0.0,0.0,0,0,0,0,0,0,48,0,0.067054679,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000265.0,0.0,4000265,4000265,21400000.0,15300000.0,42000000,7200246,Benign
0,0,21/02/2018 08:50:29,112640757,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.026633344,56300000.0,101.1162697,56300000,56300000,113000000,56300000.0,101.1162697,56300000,56300000,0,0.0,0.0,0,0,0,0,0,0,0,0,0.026633344,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0,0,56300000.0,101.1162697,56300000,56300000,Benign
500,17,21/02/2018 08:50:57,89479598,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.52719577,0.067054392,17900000.0,15300000.0,42000000,4000546,89500000,17900000.0,15300000.0,42000000,4000546,0,0.0,0.0,0,0,0,0,0,0,48,0,0.067054392,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000546.0,0.0,4000546,4000546,21400000.0,15300000.0,42000000,7200302,Benign
500,17,21/02/2018 08:50:57,89479594,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.52719727,0.067054395,17900000.0,15300000.0,42000000,4000544,89500000,17900000.0,15300000.0,42000000,4000544,0,0.0,0.0,0,0,0,0,0,0,48,0,0.067054395,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000544.0,0.0,4000544,4000544,21400000.0,15300000.0,42000000,7200302,Benign
500,17,21/02/2018 08:51:34,89479277,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.52731605,0.067054632,17900000.0,15300000.0,42000000,4000269,89500000,17900000.0,15300000.0,42000000,4000269,0,0.0,0.0,0,0,0,0,0,0,48,0,0.067054632,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000269.0,0.0,4000269,4000269,21400000.0,15300000.0,42000000,7200250,Benign
500,17,21/02/2018 08:51:34,89479275,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.5273168,0.067054634,17900000.0,15300000.0,42000000,4000267,89500000,17900000.0,15300000.0,42000000,4000267,0,0.0,0.0,0,0,0,0,0,0,48,0,0.067054634,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000267.0,0.0,4000267,4000267,21400000.0,15300000.0,42000000,7200251,Benign
500,17,21/02/2018 08:52:23,89479852,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.5271006,0.067054201,17900000.0,15300000.0,42000000,4000314,89500000,17900000.0,15300000.0,42000000,4000314,0,0.0,0.0,0,0,0,0,0,0,48,0,0.067054201,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000314.0,0.0,4000314,4000314,21400000.0,15300000.0,42000000,7200338,Benign
500,17,21/02/2018 08:52:23,89479859,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.52709798,0.067054196,17900000.0,15300000.0,42000000,4000321,89500000,17900000.0,15300000.0,42000000,4000321,0,0.0,0.0,0,0,0,0,0,0,48,0,0.067054196,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000321.0,0.0,4000321,4000321,21400000.0,15300000.0,42000000,7200330,Benign
22,6,21/02/2018 08:55:42,852932,5,5,583,1017,560,0,116.6,248.0681358,976,0,203.4,432.2612636,1875.882251,11.72426407,94770.22222,124813.6701,318945,24,851994,212998.5,93945.60338,318945,133557,852908,213227.0,252633.4355,579826,577,0,0,0,0,112,112,5.862132034,5.862132034,0,976,145.4545455,321.8165203,103565.8727,0,0,1,1,0,0,0,1,1,160.0,116.6,203.4,0,0,0,0,0,0,5,583,5,1017,8192,219,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
22,6,21/02/2018 08:55:43,522885,2,0,56,0,56,0,28.0,39.59797975,0,0,0.0,0.0,107.0981191,3.824932825,522885.0,0.0,522885,522885,522885,522885.0,0.0,522885,522885,0,0.0,0.0,0,0,0,0,0,0,40,0,3.824932825,0.0,0,56,18.66666667,32.33161507,1045.333333,0,0,0,0,1,0,0,0,0,28.0,28.0,0.0,0,0,0,0,0,0,2,56,0,0,252,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
0,0,21/02/2018 08:53:18,112640997,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.026633287,56300000.0,98.28784258,56300000,56300000,113000000,56300000.0,98.28784258,56300000,56300000,0,0.0,0.0,0,0,0,0,0,0,0,0,0.026633287,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0,0,56300000.0,98.28784258,56300000,56300000,Benign
500,17,21/02/2018 08:53:42,89479593,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.52719765,0.067054395,17900000.0,15300000.0,42000000,4000307,89500000,17900000.0,15300000.0,42000000,4000307,0,0.0,0.0,0,0,0,0,0,0,48,0,0.067054395,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000307.0,0.0,4000307,4000307,21400000.0,15300000.0,42000000,7200306,Benign
500,17,21/02/2018 08:53:42,89479585,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.52720065,0.067054401,17900000.0,15300000.0,42000000,4000299,89500000,17900000.0,15300000.0,42000000,4000299,0,0.0,0.0,0,0,0,0,0,0,48,0,0.067054401,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000299.0,0.0,4000299,4000299,21400000.0,15300000.0,42000000,7200315,Benign
500,17,21/02/2018 08:54:19,89479677,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.52716617,0.067054332,17900000.0,15300000.0,42000000,4000404,89500000,17900000.0,15300000.0,42000000,4000404,0,0.0,0.0,0,0,0,0,0,0,48,0,0.067054332,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000404.0,0.0,4000404,4000404,21400000.0,15300000.0,42000000,7200336,Benign
500,17,21/02/2018 08:54:19,89479674,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.5271673,0.067054335,17900000.0,15300000.0,42000000,4000400,89500000,17900000.0,15300000.0,42000000,4000400,0,0.0,0.0,0,0,0,0,0,0,48,0,0.067054335,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000400.0,0.0,4000400,4000400,21400000.0,15300000.0,42000000,7200345,Benign
500,17,21/02/2018 08:55:08,89479983,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.52705152,0.067054103,17900000.0,15300000.0,42000000,4000225,89500000,17900000.0,15300000.0,42000000,4000225,0,0.0,0.0,0,0,0,0,0,0,48,0,0.067054103,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000225.0,0.0,4000225,4000225,21400000.0,15300000.0,42000000,7200439,Benign
500,17,21/02/2018 08:55:08,89479984,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.52705114,0.067054102,17900000.0,15300000.0,42000000,4000226,89500000,17900000.0,15300000.0,42000000,4000226,0,0.0,0.0,0,0,0,0,0,0,48,0,0.067054102,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000226.0,0.0,4000226,4000226,21400000.0,15300000.0,42000000,7200438,Benign
0,0,21/02/2018 08:56:07,112641372,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.026633198,56300000.0,12.72792206,56300000,56300000,113000000,56300000.0,12.72792206,56300000,56300000,0,0.0,0.0,0,0,0,0,0,0,0,0,0.026633198,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0,0,56300000.0,12.72792206,56300000,56300000,Benign
500,17,21/02/2018 08:56:27,89479702,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.52715681,0.067054314,17900000.0,15300000.0,42000000,4000339,89500000,17900000.0,15300000.0,42000000,4000339,0,0.0,0.0,0,0,0,0,0,0,48,0,0.067054314,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000339.0,0.0,4000339,4000339,21400000.0,15300000.0,42000000,7200287,Benign
500,17,21/02/2018 08:56:27,89479690,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.5271613,0.067054323,17900000.0,15300000.0,42000000,4000328,89500000,17900000.0,15300000.0,42000000,4000328,0,0.0,0.0,0,0,0,0,0,0,48,0,0.067054323,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000328.0,0.0,4000328,4000328,21400000.0,15300000.0,42000000,7200287,Benign
500,17,21/02/2018 08:57:04,89479704,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.52715606,0.067054312,17900000.0,15300000.0,42000000,4000468,89500000,17900000.0,15300000.0,42000000,4000468,0,0.0,0.0,0,0,0,0,0,0,48,0,0.067054312,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000468.0,0.0,4000468,4000468,21400000.0,15300000.0,42000000,7200190,Benign
500,17,21/02/2018 08:57:04,89479701,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.52715718,0.067054314,17900000.0,15300000.0,42000000,4000467,89500000,17900000.0,15300000.0,42000000,4000467,0,0.0,0.0,0,0,0,0,0,0,48,0,0.067054314,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000467.0,0.0,4000467,4000467,21400000.0,15300000.0,42000000,7200199,Benign
500,17,21/02/2018 08:57:53,89479569,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.52720664,0.067054413,17900000.0,15300000.0,42000000,4000297,89500000,17900000.0,15300000.0,42000000,4000297,0,0.0,0.0,0,0,0,0,0,0,48,0,0.067054413,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000297.0,0.0,4000297,4000297,21400000.0,15300000.0,42000000,7200269,Benign
500,17,21/02/2018 08:57:53,89479580,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.52720252,0.067054405,17900000.0,15300000.0,42000000,4000296,89500000,17900000.0,15300000.0,42000000,4000296,0,0.0,0.0,0,0,0,0,0,0,48,0,0.067054405,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000296.0,0.0,4000296,4000296,21400000.0,15300000.0,42000000,7200271,Benign
0,0,21/02/2018 08:58:56,112641291,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.026633217,56300000.0,120.9152596,56300000,56300000,113000000,56300000.0,120.9152596,56300000,56300000,0,0.0,0.0,0,0,0,0,0,0,0,0,0.026633217,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0,0,56300000.0,120.9152596,56300000,56300000,Benign
500,17,21/02/2018 08:59:12,89480038,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.52703091,0.067054062,17900000.0,15300000.0,42000000,4000240,89500000,17900000.0,15300000.0,42000000,4000240,0,0.0,0.0,0,0,0,0,0,0,48,0,0.067054062,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000240.0,0.0,4000240,4000240,21400000.0,15300000.0,42000000,7200395,Benign
500,17,21/02/2018 08:59:12,89480048,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.52702716,0.067054054,17900000.0,15300000.0,42000000,4000241,89500000,17900000.0,15300000.0,42000000,4000241,0,0.0,0.0,0,0,0,0,0,0,48,0,0.067054054,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000241.0,0.0,4000241,4000241,21400000.0,15300000.0,42000000,7200407,Benign
500,17,21/02/2018 08:59:50,89479716,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.52715156,0.067054303,17900000.0,15300000.0,42000000,4001480,89500000,17900000.0,15300000.0,42000000,4001480,0,0.0,0.0,0,0,0,0,0,0,48,0,0.067054303,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4001480.0,0.0,4001480,4001480,21400000.0,15300000.0,42000000,7199095,Benign
500,17,21/02/2018 08:59:50,89479718,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.52715081,0.067054302,17900000.0,15300000.0,42000000,4001480,89500000,17900000.0,15300000.0,42000000,4001480,0,0.0,0.0,0,0,0,0,0,0,48,0,0.067054302,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4001480.0,0.0,4001480,4001480,21400000.0,15300000.0,42000000,7199096,Benign
500,17,21/02/2018 09:00:38,89479937,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.52706876,0.067054138,17900000.0,15300000.0,42000000,4000461,89500000,17900000.0,15300000.0,42000000,4000461,0,0.0,0.0,0,0,0,0,0,0,48,0,0.067054138,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000461.0,0.0,4000461,4000461,21400000.0,15300000.0,42000000,7200348,Benign
500,17,21/02/2018 09:00:38,89479920,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.52707512,0.06705415,17900000.0,15300000.0,42000000,4000443,89500000,17900000.0,15300000.0,42000000,4000443,0,0.0,0.0,0,0,0,0,0,0,48,0,0.06705415,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000443.0,0.0,4000443,4000443,21400000.0,15300000.0,42000000,7200349,Benign
0,0,21/02/2018 09:01:45,112641417,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.026633188,56300000.0,4.949747468,56300000,56300000,113000000,56300000.0,4.949747468,56300000,56300000,0,0.0,0.0,0,0,0,0,0,0,0,0,0.026633188,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0,0,56300000.0,4.949747468,56300000,56300000,Benign
500,17,21/02/2018 09:01:57,89480072,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.52701817,0.067054036,17900000.0,15300000.0,42000000,4000505,89500000,17900000.0,15300000.0,42000000,4000505,0,0.0,0.0,0,0,0,0,0,0,48,0,0.067054036,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000505.0,0.0,4000505,4000505,21400000.0,15300000.0,42000000,7200322,Benign
500,17,21/02/2018 09:01:57,89480073,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.5270178,0.067054036,17900000.0,15300000.0,42000000,4000504,89500000,17900000.0,15300000.0,42000000,4000504,0,0.0,0.0,0,0,0,0,0,0,48,0,0.067054036,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000504.0,0.0,4000504,4000504,21400000.0,15300000.0,42000000,7200321,Benign
22,6,21/02/2018 09:05:06,2341378,15,11,1123,1969,648,0,74.86666667,173.2722328,976,0,179.0,364.1864907,1320.589841,11.10457175,93655.12,112335.8419,368634,15,2341378,167241.2857,107273.2224,368634,15,1737828,173782.8,140447.5517,375956,72,0,0,0,0,488,360,6.406483703,4.698088049,0,976,114.5185185,265.2342028,70349.18234,0,0,0,1,0,0,0,0,0,118.9230769,74.86666667,179.0,0,0,0,0,0,0,15,1123,11,1969,29200,230,7,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign
